"date","CHINA A-DS MARKET $ - PRICE INDEX","DAX 30 PERFORMANCE - PRICE INDEX","DOW JONES INDUSTRIALS - PRICE INDEX","FTSE ALL SHARE - PRICE INDEX","IRELAND-DS MARKET $ - PRICE INDEX","NIKKEI 225 STOCK AVERAGE - PRICE INDEX","RUSSELL 2000 - PRICE INDEX","S&P 500 COMPOSITE DS CALCULATED - PRICE INDEX","WORLD-DS Market - PRICE INDEX"
2011-05-12,667.92,7443.95,12695.92,3097.62,1110.78,9716.65,847.53,1399.44,1431.51
2011-05-13,673.87,7403.31,12595.75,3090.52,1111.02,9648.77,835.67,1388.12,1425.07
2011-05-16,667.12,7387.54,12548.37,3087.44,1104.76,9558.3,822.91,1379.47,1417.34
2011-05-17,669.32,7256.65,12479.58,3055.52,1099.13,9567.02,820.36,1378.87,1409.13
2011-05-18,674.08,7303.53,12560.18,3085.15,1095.34,9662.08,833.45,1390.79,1421.92
2011-05-19,671,7358.23,12605.32,3102.99,1105.08,9620.82,835.16,1393.98,1425.14
2011-05-20,671.89,7266.82,12512.04,3099.97,1094.43,9607.08,829.06,1383.19,1417.58
2011-05-23,651.25,7121.52,12381.26,3042.66,1062.46,9460.63,814.04,1366.67,1391.12
2011-05-24,650.54,7150.66,12356.21,3055.16,1074.47,9477.17,810.33,1365.35,1396.03
2011-05-25,644.3,7170.94,12394.66,3058.92,1075.12,9422.88,820.87,1369.39,1398.18
2011-05-26,642.76,7114.09,12402.76,3064.66,1075.53,9562.05,830.87,1374.92,1407.81
2011-05-27,638.75,7163.47,12441.58,3094.62,1102.17,9521.94,836.26,1380.62,1421.59
2011-05-30,640.02,7160.3,12441.58,3094.62,1100.54,9504.97,836.26,1380.62,1422.05
2011-05-31,648.99,7293.69,12569.79,3121.07,1110.37,9693.73,848.3,1395.16,1440.06
2011-06-01,648.83,7217.43,12290.14,3092.54,1116.92,9719.61,821.4,1363.41,1426.02
2011-06-02,639.38,7074.12,12248.55,3054.98,1116.53,9555.04,820.69,1361.66,1416.39
2011-06-03,645.28,7109.03,12151.26,3058.58,1117.34,9492.21,808.13,1348.28,1411.6
2011-06-06,645.28,7084.57,12089.96,3062.74,1120.18,9380.35,795.32,1333.88,1401.56
2011-06-07,648.7,7103.25,12070.81,3064.03,1118.69,9442.95,797.55,1332.78,1405.29
2011-06-08,650.51,7060.23,12048.94,3034.52,1101.85,9449.46,788.04,1327.07,1394.37
2011-06-09,639.72,7159.66,12124.36,3057.04,1106.51,9467.15,792.64,1336.97,1398.27
2011-06-10,639.65,7069.9,11951.91,3012.62,1077.19,9514.44,779.54,1318.52,1379.42
2011-06-13,637.98,7085.14,11952.97,3015.72,1085.15,9448.21,777.2,1319.43,1378.04
2011-06-14,645.82,7204.79,12076.11,3031.97,1096.53,9547.79,793.99,1335.99,1394.3
2011-06-15,639.7,7115.08,11897.27,3001.84,1069.5,9574.32,779.46,1312.45,1374.05
2011-06-16,631.55,7110.2,11961.52,2977.47,1046.62,9411.28,781.54,1314.78,1358.83
2011-06-17,626.94,7164.05,12004.36,2985.57,1068.92,9351.4,781.75,1318.78,1364.63
2011-06-20,621.78,7150.21,12080.38,2971.26,1064.49,9354.32,788.49,1326.06,1362.83
2011-06-21,629.34,7285.51,12190.01,3011.74,1081.5,9459.66,806.37,1343.89,1383.02
2011-06-22,630.39,7278.19,12109.67,3010.19,1086.42,9629.43,799.87,1335.17,1382.83
2011-06-23,639.72,7149.44,12050,2959.86,1051.08,9596.74,802.68,1331.57,1363.57
2011-06-24,653.02,7121.38,11934.58,2973.08,1054.51,9678.71,797.79,1315.71,1362.28
2011-06-27,654.81,7107.9,12043.56,2984.33,1063.02,9578.31,805.14,1327.87,1365.96
2011-06-28,656.04,7170.43,12188.69,3005.85,1077.6,9648.98,817.31,1345.07,1379.97
2011-06-29,649.88,7294.14,12261.42,3052.05,1092.72,9797.26,819.92,1356.2,1398.06
2011-06-30,658.11,7376.24,12414.34,3096.72,1101.05,9816.09,827.43,1369.86,1415.67
2011-07-01,657.43,7419.44,12582.77,3120.33,1112.7,9868.07,840.04,1389.58,1428.18
2011-07-04,670.56,7442.96,12582.77,3134.94,1126.12,9965.09,840.04,1389.57,1435.43
2011-07-05,670.28,7439.44,12569.87,3139.39,1118.47,9972.46,841.62,1387.83,1432.47
2011-07-06,668.98,7431.19,12626.02,3129.81,1091.1,10082.48,845.23,1389.4,1426.58
2011-07-07,665.33,7471.44,12719.49,3154.1,1096.48,10071.14,858.11,1404.19,1437.41
2011-07-08,666.28,7402.73,12657.2,3122.43,1077.45,10137.73,852.57,1394.55,1428.49
2011-07-11,666.94,7230.25,12505.76,3088.28,1042.54,10069.53,833.54,1369.31,1398.67
2011-07-12,655.42,7174.14,12446.88,3057.7,1037.44,9925.92,829.77,1363.21,1387.79
2011-07-13,665.17,7267.87,12491.61,3076.55,1056.51,9963.14,836.98,1367.42,1404.03
2011-07-14,668.92,7214.74,12437.12,3047.46,1049.91,9936.12,823.32,1358.07,1395.26
2011-07-15,670.84,7220.12,12479.73,3045.51,1038.38,9974.47,828.78,1365.66,1396.45
2011-07-18,669.13,7107.92,12385.16,2997.21,1018.59,9974.47,815.97,1354.45,1379.59
2011-07-19,664.62,7192.67,12587.42,3016.33,1033.35,9889.72,834.62,1376.58,1397.89
2011-07-20,664.27,7221.36,12571.91,3048.05,1044.31,10005.9,832.34,1375.59,1405.68
2011-07-21,658.75,7290.14,12724.41,3068.36,1067.63,10010.39,841.26,1394.06,1423.05
2011-07-22,660.48,7326.39,12681.16,3088.36,1080.58,10132.11,841.82,1395.39,1430.81
2011-07-25,641.55,7344.54,12592.8,3082.8,1078.32,10050.01,831.4,1387.55,1423.61
2011-07-26,645.23,7349.45,12501.3,3085.14,1079.89,10097.72,824.83,1382.12,1427.28
2011-07-27,649.73,7252.68,12302.55,3047.99,1057.02,10047.19,800.53,1354.02,1406.42
2011-07-28,646.83,7190.06,12240.11,3053.94,1036.98,9901.35,799.34,1349.59,1400.61
2011-07-29,645.8,7158.77,12143.24,3026.02,1038.71,9833.03,797.03,1341,1394.08
2011-08-01,646.24,6953.98,12132.49,3004.41,1008.71,9965.01,792.85,1335.37,1388.76
2011-08-02,640.37,6796.75,11866.62,2970.21,991.55,9844.59,767.01,1301.21,1361.05
2011-08-03,640.77,6640.59,11896.44,2903.02,969.41,9637.14,772.78,1307.86,1348.71
2011-08-04,641.28,6414.76,11383.68,2802.51,926.76,9659.18,726.8,1245.36,1296.43
2011-08-05,628,6236.16,11444.61,2727.18,912.34,9299.88,714.63,1244.49,1274.91
2011-08-08,606.14,5923.27,10809.85,2631.57,869.73,9097.56,650.96,1161.5,1211.39
2011-08-09,607.02,5917.08,11239.77,2681.6,896.02,8944.48,696.16,1216.55,1230.61
2011-08-10,613.63,5613.42,10719.94,2605.63,878.84,9038.74,660.21,1162.79,1208.99
2011-08-11,623.62,5797.66,11143.31,2683.66,897.64,8981.94,695.89,1216.3,1238.67
2011-08-12,626.5,5997.74,11269.02,2763.81,919.98,8963.72,697.5,1222.58,1251.69
2011-08-15,634.33,6022.24,11482.9,2781.35,947.02,9086.41,718.63,1249.01,1277.59
2011-08-16,630.41,5994.9,11405.93,2780.31,938.78,9107.43,704.76,1237.39,1270.39
2011-08-17,628.01,5948.94,11410.21,2767.08,951.97,9057.26,704.03,1238.3,1275.64
2011-08-18,617.59,5602.8,10990.58,2643.01,903.16,8943.76,662.51,1183.27,1225.51
2011-08-19,611.04,5480,10817.65,2616.34,898.35,8719.24,651.7,1165.6,1207.14
2011-08-22,604.53,5473.78,10854.65,2643.61,907.45,8628.13,651.34,1166.02,1205.6
2011-08-23,613.8,5532.38,11176.76,2661.1,901.73,8733.01,683.07,1206.17,1229.87
2011-08-24,611.89,5681.08,11320.71,2699.06,914.53,8639.61,692.57,1221.9,1236.07
2011-08-25,630.08,5584.14,11149.82,2665.24,901.91,8772.36,674.42,1202.86,1224.29
2011-08-26,629.29,5537.48,11284.54,2663.53,897.13,8797.78,691.79,1221.08,1231.1
2011-08-29,620.68,5670.07,11539.25,2663.53,921.56,8851.35,724.65,1255.61,1261.79
2011-08-30,618.48,5643.92,11559.95,2733.89,920.55,8953.9,728.08,1258.62,1268.27
2011-08-31,619.13,5784.85,11613.53,2800.51,953.65,8955.2,726.81,1264.88,1286.03
2011-09-01,616.03,5730.63,11493.57,2812.61,951.99,9060.8,708.92,1249.74,1280.31
2011-09-02,609.33,5538.33,11240.26,2749.64,921.49,8950.74,683.36,1218.32,1254.81
2011-09-05,596.92,5246.18,11240.26,2655.24,882.68,8784.46,683.36,1218.32,1227.55
2011-09-06,593.45,5193.97,11139.3,2678.25,882,8590.57,680.87,1209.42,1217.46
2011-09-07,604.06,5405.53,11414.86,2758.63,908.69,8763.41,709.47,1244.22,1247.96
2011-09-08,601.1,5408.46,11295.81,2769.78,906.75,8793.12,694.92,1230.95,1246.29
2011-09-09,600.18,5189.93,10992.13,2706.53,861.56,8737.66,673.96,1198.14,1212.15
2011-09-12,600.18,5072.33,11061.12,2662.11,834.12,8535.67,679.76,1206.51,1193.37
2011-09-13,592.83,5166.36,11105.85,2683.03,850.96,8616.55,691.74,1217.71,1202.34
2011-09-14,595.73,5340.19,11246.73,2709.56,866.89,8518.57,704.12,1234.18,1208.55
2011-09-15,595.01,5508.24,11433.18,2766.46,877.1,8668.86,713.51,1255.33,1231.37
2011-09-16,596.88,5573.51,11509.09,2783.65,884.65,8864.16,714.31,1262.57,1239.61
2011-09-19,585.73,5415.91,11401.01,2728.15,858.45,8864.16,702.23,1250.27,1215.78
2011-09-20,588.07,5571.68,11408.66,2777.05,877.79,8721.24,689.95,1247.97,1220.73
2011-09-21,604.11,5433.8,11124.84,2742.17,860.77,8741.16,664.58,1211.49,1198.92
2011-09-22,586.69,5164.21,10733.83,2619.05,818.7,8560.26,643.42,1172.7,1142.92
2011-09-23,583.85,5196.56,10771.48,2626.98,835.91,8560.26,652.43,1180.03,1142.13
2011-09-26,573.06,5345.56,11043.86,2637.46,844.43,8374.13,665.62,1207.34,1148.87
2011-09-27,578.6,5628.44,11190.69,2738.53,880.24,8609.95,680.23,1220.1,1186.26
2011-09-28,574.15,5578.42,11010.9,2701.64,873.53,8615.65,651.97,1195,1171.7
2011-09-29,568.97,5639.58,11153.98,2690.44,879.64,8701.23,662.8,1204.32,1177.99
2011-09-30,568.87,5502.02,10913.38,2654.38,863.11,8700.29,644.16,1174.29,1153.34
2011-10-03,568.87,5376.7,10655.3,2628.41,856.11,8545.48,609.49,1140.89,1121.48
2011-10-04,568.87,5216.71,10808.71,2557.82,827.16,8456.12,648.64,1166.49,1113.81
2011-10-05,568.87,5473.03,10939.95,2632.35,847.05,8382.98,658.11,1187.23,1132.14
2011-10-06,568.87,5645.25,11123.33,2727.37,875.77,8522.02,673.8,1209.04,1162.65
2011-10-07,568.87,5675.7,11103.12,2734.98,887.27,8605.62,656.21,1199.32,1170.04
2011-10-10,567.98,5847.29,11433.18,2783.97,907,8605.62,684.9,1240.22,1198.1
2011-10-11,565.63,5865.01,11416.3,2783.15,896.65,8773.68,688.97,1240.95,1202.93
2011-10-12,584.38,5994.47,11518.85,2809.53,923.54,8738.9,700.38,1253.13,1221.35
2011-10-13,586.45,5914.84,11478.13,2789.14,904.75,8823.25,698.82,1249.37,1217.41
2011-10-14,584.93,5967.2,11644.49,2821.04,925.89,8747.96,712.46,1270.99,1232.62
2011-10-17,588.02,5859.43,11397,2805.16,914.38,8879.6,688.6,1246.38,1222.41
2011-10-18,573.49,5877.41,11577.05,2790.43,914.72,8741.91,709.34,1271.95,1221.56
2011-10-19,571.81,5913.53,11504.62,2810.05,927.37,8772.54,694.37,1255.8,1222.54
2011-10-20,559.81,5766.48,11541.78,2776.23,913.59,8682.15,696.42,1261.37,1208.77
2011-10-21,556.79,5970.96,11808.79,2827.83,938.05,8678.89,712.42,1285.05,1233.67
2011-10-24,570.78,6055.27,11913.62,2861.43,957.77,8843.98,736.03,1301.79,1255.55
2011-10-25,581.61,6046.75,11706.62,2849.96,949.21,8762.31,713.65,1275.69,1244.99
2011-10-26,586.79,6016.07,11869.04,2862.11,946.45,8748.47,727.15,1288.77,1249.22
2011-10-27,588.03,6337.84,12208.55,2944.75,1004.01,8926.54,765.43,1333.06,1298.98
2011-10-28,597.41,6346.19,12231.11,2941.35,1001.53,9050.47,761,1337.31,1306.33
2011-10-31,595.86,6141.34,11955.01,2860.86,976.49,8988.39,741.06,1304.03,1272.73
2011-11-01,596.23,5834.51,11657.96,2795.56,916.83,8835.52,713.89,1267.67,1230.09
2011-11-02,603.93,5965.63,11836.04,2826.31,926.72,8640.42,733.16,1288.13,1243.56
2011-11-03,605.35,6133.18,12044.47,2858.42,946.33,8640.42,751.53,1312.21,1256.65
2011-11-04,611.07,5966.16,11983.24,2849.89,942.74,8801.4,746.49,1304,1257.86
2011-11-07,604.78,5928.68,12068.39,2839.49,940.38,8767.09,745.11,1312.22,1258.46
2011-11-08,604.28,5961.44,12170.18,2868.53,950.18,8655.51,755.27,1327.74,1267.26
2011-11-09,609.62,5829.54,11780.94,2815.69,926.67,8755.44,718.86,1278.93,1236.18
2011-11-10,598.5,5867.81,11893.79,2805.59,922.75,8500.8,725.5,1289.78,1228.24
2011-11-11,598.81,6057.03,12153.68,2857.02,946.52,8514.47,744.64,1315.07,1253.17
2011-11-14,609.2,5985.02,12078.98,2844.36,939.35,8603.7,732.89,1302.6,1245.23
2011-11-15,609.21,5933.14,12096.16,2840.36,921.78,8541.93,743.08,1308.53,1239.26
2011-11-16,594.07,5913.36,11905.59,2837.05,927.99,8463.16,729.86,1286.62,1228.12
2011-11-17,592.6,5850.17,11770.73,2794.66,912.39,8479.63,718.74,1264.87,1212.66
2011-11-18,581.01,5800.24,11796.16,2764.19,901.24,8374.91,719.42,1264.33,1204.08
2011-11-21,580.24,5606,11547.31,2692.03,878.88,8348.27,701.9,1240.64,1175.97
2011-11-22,579.73,5537.39,11493.72,2682.72,876.5,8314.74,696.26,1235.53,1173.15
2011-11-23,575.72,5457.77,11257.55,2647.64,857.01,8314.74,674.34,1208.34,1147.74
2011-11-24,575.8,5428.11,11257.55,2643.55,855.35,8165.18,674.34,1208.34,1145.33
2011-11-25,571.1,5492.87,11231.78,2661.18,856.21,8160.01,666.16,1205.15,1140.91
2011-11-28,571.03,5745.33,11523.01,2736.15,890.68,8287.49,697.9,1240.2,1174.9
2011-11-29,578.48,5799.91,11555.63,2751.3,892.84,8477.82,696.1,1242.98,1181.97
2011-11-30,560.22,6088.84,12045.68,2835.84,944.43,8434.61,737.42,1296.62,1222.42
2011-12-01,574.44,6035.88,12020.03,2824.73,929.55,8597.38,730.75,1294.31,1229.68
2011-12-02,568.81,6080.68,12019.42,2856.45,932.49,8643.75,735.02,1293.81,1233.29
2011-12-05,562.17,6106.09,12097.83,2865.51,948.63,8695.98,747.03,1307.32,1244.33
2011-12-06,560.6,6028.82,12150.13,2864,937.07,8575.16,746.78,1308.77,1235.68
2011-12-07,562.23,5994.73,12196.37,2853.46,941.88,8722.17,746.14,1311.29,1239.77
2011-12-08,561.81,5874.44,11997.7,2818.45,924.84,8664.58,722.68,1283.42,1218.45
2011-12-09,558.15,5986.71,12184.26,2839.83,934.99,8536.46,745.4,1305.17,1224.66
2011-12-12,552.89,5785.43,12021.39,2786.8,913.19,8653.82,733.15,1285.68,1206.08
2011-12-13,543.23,5774.26,11954.94,2816.23,907.04,8552.81,718.06,1274.34,1196.16
2011-12-14,538.57,5675.14,11823.48,2754.78,884.22,8519.13,708.46,1259.93,1175.6
2011-12-15,527.42,5730.62,11868.81,2772.25,895.89,8377.37,716.01,1263.98,1177.27
2011-12-16,540.02,5701.78,11866.39,2764.96,904.8,8401.72,722.05,1268.12,1182.09
2011-12-19,539.29,5670.71,11766.26,2753.05,903.92,8296.12,708.56,1253.08,1169.97
2011-12-20,537.99,5847.03,12103.58,2781.41,927.58,8336.48,738.22,1290.38,1194.84
2011-12-21,532.75,5791.53,12107.74,2767.77,931.4,8459.98,740.45,1292.55,1198.11
2011-12-22,532.74,5852.18,12169.65,2799.61,941.17,8395.16,745.51,1303.09,1206.15
2011-12-23,537.33,5878.93,12294,2827.09,948.36,8395.16,747.98,1314.86,1214.2
2011-12-26,533.31,5878.93,12294,2827.09,948.36,8479.34,747.98,1314.86,1214.94
2011-12-27,529.11,5889.76,12291.35,2827.09,950.34,8440.56,751.31,1314.74,1214.82
2011-12-28,530.71,5771.27,12151.41,2825.88,934.6,8423.62,735.21,1298.35,1199.74
2011-12-29,532.07,5848.78,12287.04,2853.58,931.86,8398.89,744.98,1312.13,1206.79
2011-12-30,540.87,5898.35,12217.56,2857.88,954.71,8455.35,740.92,1306.52,1212.74
2012-01-02,540.87,6075.52,12217.56,2857.88,954.71,8455.35,740.92,1306.52,1216.21
2012-01-03,540.87,6166.57,12397.38,2923.63,979.34,8455.35,752.28,1326.52,1237.75
2012-01-04,532.82,6111.55,12418.42,2906.4,952.15,8560.11,747.28,1326.74,1234.81
2012-01-05,528.14,6095.99,12415.7,2882.24,940.11,8488.71,752.29,1330.6,1227.65
2012-01-06,531.18,6057.92,12359.92,2897.03,934.27,8390.35,749.71,1327.18,1221.74
2012-01-09,545.64,6017.23,12392.69,2880.93,948.83,8390.35,753.51,1330.25,1223.78
2012-01-10,560.35,6162.98,12462.47,2921.9,966.65,8422.26,764.75,1342.15,1240.86
2012-01-11,557.49,6152.34,12449.45,2911.3,950.81,8447.88,767.24,1342.6,1238.41
2012-01-12,556.55,6179.21,12471.02,2911.48,950.09,8385.59,770.49,1345.82,1242.75
2012-01-13,550.6,6143.08,12422.06,2899.91,944.99,8500.02,764.2,1339.29,1237.54
2012-01-16,540.14,6220.01,12422.06,2909.96,946.45,8378.36,764.2,1339.29,1238.98
2012-01-17,562.54,6332.93,12482.07,2930.34,952.96,8466.4,765.53,1343.93,1252.12
2012-01-18,554.18,6354.57,12578.95,2937.11,958.92,8550.58,779.26,1359.01,1262.82
2012-01-19,561.69,6416.26,12623.98,2959.4,988.18,8639.68,782.37,1365.9,1274.95
2012-01-20,566.03,6404.39,12720.48,2954.79,980.72,8766.36,784.62,1366.97,1278.42
2012-01-23,566.03,6436.62,12708.82,2980.33,996.65,8765.9,783.05,1367.54,1286
2012-01-24,566.03,6419.22,12675.75,2962.12,990.6,8785.33,788.27,1366.28,1280.86
2012-01-25,566.03,6421.85,12756.96,2949.97,992.91,8883.69,795.64,1377.9,1286.46
2012-01-26,566.03,6539.85,12734.63,2987.74,1020.68,8849.47,792.91,1370.03,1298.25
2012-01-27,566.03,6511.98,12660.46,2958.86,1018.62,8841.22,798.85,1367.9,1296.13
2012-01-30,557.81,6444.45,12653.72,2925.65,1013.73,8793.05,792.38,1364.63,1286.14
2012-01-31,561.47,6458.91,12632.91,2932.91,1018.15,8802.51,792.82,1364.07,1292.06
2012-02-01,555.59,6616.64,12716.46,2990.34,1045.59,8809.79,809.66,1376.39,1309.68
2012-02-02,566.87,6655.63,12705.41,2995.51,1048.7,8876.82,812.89,1378,1315.44
2012-02-03,570.66,6766.67,12862.23,3047.42,1070.24,8831.93,831.11,1398.05,1327.48
2012-02-06,569.74,6764.83,12845.13,3043.62,1072.02,8929.2,828.37,1397.31,1327.09
2012-02-07,560.76,6754.2,12878.2,3041.57,1075.75,8917.52,827.37,1400.05,1331.3
2012-02-08,575.65,6748.76,12883.95,3034.15,1074.64,9015.59,828.39,1403.15,1337.05
2012-02-09,575.7,6788.8,12890.46,3046.11,1082.18,9002.24,824.99,1405.42,1339.5
2012-02-10,575.93,6692.96,12801.23,3024.62,1070.8,8947.17,813.33,1395.57,1323.13
2012-02-13,575.54,6738.47,12874.04,3052.15,1069.19,8999.18,824.81,1404.91,1333.78
2012-02-14,573.37,6728.19,12878.28,3048.47,1061.89,9052.07,820.65,1403.67,1327.33
2012-02-15,578.36,6757.94,12780.95,3046.42,1067.72,9260.34,813.98,1396.07,1331.53
2012-02-16,575.24,6751.96,12904.08,3040.14,1066.34,9238.1,829.96,1411.6,1333.33
2012-02-17,575.69,6848.03,12949.87,3053.05,1082.52,9384.17,828.68,1414.97,1343.69
2012-02-20,577.01,6948.25,12949.87,3075.12,1101.76,9485.09,828.68,1414.97,1352.44
2012-02-21,581.78,6908.18,12965.69,3066.01,1098.13,9463.02,823.22,1415.52,1350.04
2012-02-22,587.7,6843.87,12938.67,3063.47,1088.47,9554,816.5,1410.64,1344.72
2012-02-23,589.33,6809.46,12984.69,3074.94,1096.37,9595.57,829.23,1416.74,1347.8
2012-02-24,597.18,6864.43,12982.95,3074.65,1117.92,9647.38,826.92,1419.31,1355.74
2012-02-27,599,6849.6,12981.51,3063.96,1113.1,9633.93,826.66,1421.25,1349.97
2012-02-28,600.46,6887.63,13005.12,3071.62,1115.54,9722.52,823.8,1426.17,1357.21
2012-02-29,595.16,6856.08,12952.07,3043.91,1118.79,9723.24,810.94,1419.61,1357.05
2012-03-01,593.58,6941.77,12980.3,3073.69,1126,9707.37,815.22,1428.27,1360.31
2012-03-02,602.59,6921.37,12977.57,3065.11,1125.32,9777.03,802.42,1423.88,1356.19
2012-03-05,597.49,6866.46,12962.81,3044.53,1114.14,9698.59,803.65,1418.49,1347.57
2012-03-06,588.91,6633.11,12759.15,2986.54,1079.28,9637.63,787.09,1396.68,1319.04
2012-03-07,584.96,6671.11,12837.33,3002.91,1091.27,9576.06,795.95,1406.49,1323
2012-03-08,590.31,6834.54,12907.94,3039.39,1133.85,9768.96,806.34,1419.96,1342.81
2012-03-09,596.02,6880.21,12922.02,3054.31,1126.73,9929.74,817,1425.04,1346.09
2012-03-12,592.76,6901.35,12959.71,3057.9,1101.63,9889.86,814.29,1425.26,1341.79
2012-03-13,598.02,6995.91,13177.68,3092.66,1119.39,9899.08,831.23,1450.93,1359.98
2012-03-14,582.64,7079.42,13194.1,3088.34,1117.63,10050.52,823.4,1449.14,1356.95
2012-03-15,579.61,7144.45,13252.76,3084.51,1132.48,10123.28,831.46,1457.83,1363.3
2012-03-16,587.53,7157.82,13232.62,3098.09,1157.53,10129.83,830.18,1459.39,1368.14
2012-03-19,588.17,7154.22,13239.13,3095.88,1159.79,10141.99,837.77,1464.9,1371.19
2012-03-20,580.03,7054.94,13170.19,3059.91,1149.36,10141.99,829.24,1460.73,1360.86
2012-03-21,579.71,7071.32,13124.62,3061.07,1142.72,10086.49,829.92,1457.93,1357.3
2012-03-22,581.25,6981.26,13046.14,3036.96,1127.94,10127.08,821.44,1447.45,1348.2
2012-03-23,574.36,6995.62,13080.73,3041.59,1143.62,10011.47,830.03,1451.96,1352.31
2012-03-26,574.5,7079.23,13241.63,3068.61,1152.75,10018.24,846.13,1472.16,1364.89
2012-03-27,573.55,7078.9,13197.73,3053.2,1154.64,10255.15,839.98,1468.18,1367.02
2012-03-28,559.64,6998.8,13126.21,3022.38,1160.83,10182.57,834.45,1460.92,1355.49
2012-03-29,552.55,6875.15,13145.82,2987.1,1142.49,10114.79,832.22,1458.45,1347
2012-03-30,556.06,6946.83,13212.04,3002.78,1149.55,10083.56,830.3,1463.9,1355.33
2012-04-02,556.06,7056.65,13264.49,3053.42,1157.21,10109.87,840.63,1474.72,1365.98
2012-04-03,556.06,6982.28,13199.55,3036.97,1160.56,10050.39,834.8,1468.81,1363.11
2012-04-04,556.06,6784.06,13074.75,2967.02,1120.48,9819.99,820.38,1454.03,1337.18
2012-04-05,564.47,6775.26,13060.14,2977.03,1110.73,9767.61,818.18,1453.36,1335.33
2012-04-06,565.33,6775.26,13060.14,2977.03,1110.73,9688.45,818.18,1453.36,1334
2012-04-09,560.88,6775.26,12929.59,2977.03,1111.41,9546.26,803.46,1436.81,1324.85
2012-04-10,565.03,6606.43,12715.93,2911.34,1089.67,9538.02,784.15,1412.3,1305.55
2012-04-11,565.65,6674.73,12805.39,2932.13,1090,9458.74,796.59,1422.79,1311.47
2012-04-12,575.96,6743.24,12986.58,2972.3,1110.53,9524.79,808.59,1442.41,1328.21
2012-04-13,577.91,6583.9,12849.59,2943.05,1100.54,9637.99,796.29,1424.46,1316.6
2012-04-16,575.54,6625.19,12921.41,2947.36,1099.66,9470.64,798.08,1423.83,1313.4
2012-04-17,571.42,6801,13115.54,2997.65,1119.63,9464.71,810.63,1445.91,1329.65
2012-04-18,582.39,6732.03,13032.75,2988.41,1123.48,9667.26,803.32,1440.16,1327.99
2012-04-19,581.29,6671.22,12964.1,2987.79,1125.04,9588.38,798.9,1431.69,1322.85
2012-04-20,587.49,6750.12,13029.26,3000.68,1131.78,9561.36,804.05,1433.63,1326.02
2012-04-23,582.71,6523,12927.17,2944.06,1102.94,9542.17,791.85,1421.01,1307.04
2012-04-24,582.99,6590.41,13001.56,2966.39,1111.08,9468.04,798.05,1425.74,1313.93
2012-04-25,586.64,6704.5,13090.72,2973.03,1123.1,9561.01,812.12,1445.07,1324.98
2012-04-26,586.61,6739.9,13204.62,2987.03,1127.54,9561.83,818.33,1455.12,1332.5
2012-04-27,584.99,6801.32,13228.31,3003.97,1133.48,9520.89,825.47,1459.01,1338.14
2012-04-30,584.99,6761.19,13213.63,2984.67,1125.6,9520.89,816.88,1453.38,1336.55
2012-05-01,584.99,6761.19,13279.32,3020.6,1135.36,9350.95,815.89,1461.67,1338.36
2012-05-02,597.01,6710.77,13268.57,2995.58,1132.87,9380.25,818.6,1458.1,1335.01
2012-05-03,598.13,6694.44,13206.59,2999.54,1130.81,9380.25,806.59,1446.79,1327.83
2012-05-04,601.57,6561.47,13038.27,2938.16,1100.55,9380.25,791.84,1423.31,1309.13
2012-05-07,601.71,6569.48,13008.53,2938.16,1095.19,9119.14,793.81,1423.55,1302.92
2012-05-08,600.17,6444.74,12932.09,2883.78,1073.22,9181.65,793.06,1417.43,1291.68
2012-05-09,589.79,6475.31,12835.06,2869.65,1069.68,9045.06,788.92,1408.1,1279.72
2012-05-10,589.79,6518,12855.04,2881.5,1077.19,9009.65,791.75,1411.48,1284.35
2012-05-11,586.19,6579.93,12820.6,2897.79,1082.78,8953.31,790.06,1406.8,1279.54
2012-05-14,580.91,6451.97,12695.35,2841.63,1053.78,8973.84,778.95,1391.14,1258.97
2012-05-15,580.4,6401.06,12632,2826.01,1048.08,8900.74,777.36,1383.3,1248.89
2012-05-16,572.29,6384.26,12598.55,2809.41,1045.35,8801.17,772.11,1376.91,1235.23
2012-05-17,579.96,6308.96,12442.49,2776.65,1025.1,8876.59,754.33,1356.56,1223.6
2012-05-18,571.5,6271.22,12369.38,2739.2,1016.14,8611.31,747.21,1346.69,1209.22
2012-05-21,573.38,6331.04,12504.48,2755.64,1027.15,8633.89,764.64,1368.37,1220.69
2012-05-22,580.25,6435.6,12502.81,2804.68,1039.19,8729.29,759.63,1369.09,1229.19
2012-05-23,577.08,6285.75,12496.15,2736.48,1007.6,8556.6,765.17,1371.59,1211.67
2012-05-24,572.33,6315.89,12529.75,2777.12,1015.49,8563.38,766.57,1373.46,1215.76
2012-05-25,568.22,6339.94,12454.83,2775.86,1024.6,8580.39,766.41,1370.6,1213.56
